time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,88,28,108,42,32,40,70,61,34,38,64,22,23,6,4,22,10,69,14,24,104,53,51,81,3,8,1,41,94,20,0,14,0,15,22,15,23,26,31,34,52,15,58,15,39,0,4,24,40,52,29,14,27,2,45,29,36,1,5,9,16,0,6,61,51,46,15,118,17,0,71,13,23,24,65,28,66,25,61,4,62,35,2,14,40,50,68,0,56,61,13,48,49,73,104,5,48,68,0,6,146,10,13,129,6,60,42,57,3,130,26,31,14,7,6,24,5,11,60
11,75,39,89,69,39,26,68,86,39,37,84,37,18,12,6,14,13,60,5,59,91,47,55,84,4,4,5,44,100,14,1,15,1,20,34,13,14,40,64,25,38,22,49,32,43,0,15,33,45,44,23,11,13,1,48,58,38,1,4,14,16,1,6,78,51,29,9,149,24,2,69,16,9,52,80,29,81,24,51,2,62,48,9,32,28,35,78,0,40,53,13,70,55,63,111,4,50,66,0,8,172,9,14,156,14,70,50,66,2,118,30,37,14,14,3,39,8,12,87
12,82,23,94,66,38,40,97,117,79,49,82,27,19,2,9,34,16,70,25,81,131,50,90,90,3,11,3,60,108,16,1,35,1,31,78,15,18,38,95,55,60,41,52,28,39,1,7,22,52,42,49,24,19,2,34,89,55,3,2,20,24,4,7,106,60,48,11,104,30,4,72,20,24,64,55,23,84,37,76,1,55,79,7,31,40,59,127,0,36,74,34,101,48,68,93,7,38,106,0,17,154,4,22,135,14,72,49,57,3,159,13,29,33,6,7,34,4,13,109
13,82,29,93,50,34,35,103,156,61,49,98,41,13,8,4,17,7,76,13,92,187,49,85,78,4,26,11,72,79,19,0,16,0,33,31,32,18,43,123,52,47,37,45,35,53,0,9,36,70,41,43,26,19,5,48,59,76,1,15,10,8,2,4,85,60,40,10,77,15,2,79,25,17,41,65,42,97,28,79,4,51,69,8,47,37,49,86,0,25,78,35,100,63,93,96,11,34,83,0,8,200,7,28,139,20,97,39,53,0,165,12,45,40,14,7,33,6,18,122
14,62,40,82,24,23,30,125,151,53,36,88,30,14,4,1,19,16,53,10,47,220,52,81,46,8,26,3,49,99,15,0,14,1,21,30,12,11,31,114,40,26,31,22,17,38,1,2,26,58,30,37,13,17,1,24,61,66,2,2,5,14,1,5,58,43,44,10,150,18,0,51,14,10,60,41,32,91,18,63,3,38,54,15,24,31,45,80,0,33,60,21,106,36,68,77,5,28,71,0,15,270,3,16,129,10,96,47,37,1,131,23,12,15,2,5,28,9,6,103
15,54,20,113,51,18,24,143,133,58,21,77,24,9,3,0,14,6,51,5,60,250,112,151,76,2,70,4,69,114,19,2,11,2,30,60,11,9,17,152,31,30,43,21,21,47,1,5,45,55,41,19,14,22,3,31,65,72,3,1,18,12,1,3,77,42,23,8,151,16,1,56,10,6,60,44,26,68,32,55,0,31,55,8,42,23,72,146,0,45,81,14,144,40,85,59,6,20,86,0,11,242,0,25,230,2,101,39,28,1,160,11,16,25,8,7,25,4,8,106
16,53,26,60,49,25,28,196,226,107,35,79,27,6,4,1,23,15,49,7,121,353,54,148,80,7,57,3,70,132,12,1,44,1,24,58,6,12,41,179,75,27,48,17,30,64,0,2,71,71,49,21,6,29,4,26,61,89,4,7,15,21,2,6,203,39,25,8,140,16,0,68,38,12,92,31,44,94,19,132,1,32,129,35,73,30,59,133,0,34,87,22,157,32,56,56,7,25,104,0,20,362,3,45,138,7,101,60,40,2,189,10,23,16,4,10,28,3,10,124
17,74,67,90,62,44,58,310,286,220,64,109,60,14,7,2,54,16,60,18,266,541,66,304,147,8,44,11,86,164,25,3,63,3,55,133,28,17,66,218,172,56,83,32,51,85,2,13,75,192,68,32,16,19,1,31,109,169,3,13,31,28,0,9,463,65,45,14,217,18,4,95,16,15,205,59,91,111,28,235,2,44,217,35,97,47,86,224,0,29,177,28,239,75,69,95,17,35,182,0,40,343,14,31,211,19,235,47,64,0,190,14,31,55,11,10,45,11,22,192
18,62,32,92,41,37,97,331,308,171,64,90,77,35,3,1,46,21,78,10,303,572,52,497,158,11,29,37,88,206,10,5,40,2,64,88,11,18,114,317,98,33,193,36,100,120,2,15,107,328,64,22,16,35,3,45,190,228,1,13,31,27,1,18,351,63,34,12,124,23,8,94,44,16,298,48,162,127,24,220,0,51,247,54,118,39,78,268,0,18,275,23,392,132,111,96,24,35,191,0,128,379,9,50,158,12,178,40,65,1,122,14,76,85,9,7,41,5,29,149
19,24,27,55,30,9,64,156,241,73,29,41,30,11,0,0,25,7,21,5,114,363,23,299,85,3,2,24,44,94,5,3,30,1,33,37,1,11,48,211,62,16,88,15,76,48,3,5,67,148,29,16,6,10,3,33,74,119,1,3,16,9,1,4,125,28,16,4,56,10,3,53,23,1,138,15,99,77,14,121,2,26,123,35,60,12,62,89,0,12,118,4,200,63,31,34,19,22,116,0,83,275,1,25,47,7,104,20,23,2,68,7,37,51,3,3,15,5,21,64
20,6,12,37,13,8,25,94,178,62,8,23,33,6,3,0,12,6,18,4,48,254,20,119,59,3,2,9,40,94,10,2,7,0,19,20,2,6,17,143,55,10,46,5,20,26,1,3,15,70,16,14,1,21,0,17,42,64,0,1,8,2,1,1,82,27,8,1,21,10,0,23,5,3,65,9,67,48,4,65,1,10,68,10,19,10,21,45,0,8,64,4,175,18,13,31,2,10,78,0,25,263,1,12,50,2,84,7,7,0,79,1,10,26,2,2,14,1,10,46
21,16,12,30,15,6,13,82,170,68,12,25,32,5,2,1,7,1,21,3,76,234,11,116,44,1,1,4,36,53,2,1,7,0,15,31,2,3,3,212,41,6,26,3,13,22,1,5,22,80,7,13,2,16,0,21,33,54,0,1,0,5,0,0,78,9,7,1,18,9,0,16,11,2,50,7,22,25,6,81,1,19,65,11,23,11,16,72,0,7,56,4,151,9,12,17,2,16,71,0,17,200,6,11,38,1,81,2,13,1,57,0,8,19,2,0,9,1,6,42
22,16,9,27,7,3,6,46,109,46,3,21,9,0,0,0,2,2,10,1,30,152,14,57,22,1,1,0,18,40,5,0,6,0,10,14,1,4,8,104,27,8,7,1,7,10,0,8,8,34,5,8,1,8,1,4,12,48,0,4,2,11,0,0,30,3,7,1,17,2,0,12,7,0,35,6,19,20,5,37,0,3,49,11,9,2,13,23,0,5,29,1,101,6,9,5,3,4,44,0,9,147,1,10,19,0,51,7,7,0,20,2,8,22,1,2,6,3,4,31
23,3,1,4,2,1,1,17,23,8,3,7,7,1,0,0,1,0,5,0,5,35,2,15,4,2,0,1,10,15,1,0,0,0,0,1,3,0,3,18,12,4,3,2,2,4,0,1,1,13,2,3,0,2,0,1,1,10,0,0,2,1,0,0,10,1,1,1,5,0,0,7,0,0,9,1,6,3,0,8,0,1,6,3,5,1,5,15,0,1,9,2,24,1,3,2,0,2,18,0,1,44,0,0,8,0,16,4,4,1,4,0,0,1,1,1,1,0,5,10
