time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,21,11,40,27,16,15,132,166,68,14,46,24,8,4,0,16,3,25,4,63,259,22,161,51,1,37,1,35,85,14,1,20,0,23,43,5,6,25,135,37,6,24,10,34,38,0,4,20,71,24,16,1,13,0,14,42,79,1,12,16,12,0,1,77,27,6,1,156,11,0,33,23,1,74,13,37,69,8,73,0,25,72,23,28,15,30,101,0,10,58,6,128,27,25,35,3,11,100,0,13,144,1,16,114,4,86,3,17,0,50,8,16,14,1,4,4,7,7,152
11,22,5,44,25,12,20,125,196,53,18,49,29,4,1,0,12,7,21,4,57,248,17,159,56,3,56,1,46,54,17,1,14,0,22,19,6,6,37,147,45,7,51,15,27,28,0,1,20,76,9,8,9,7,2,27,46,83,3,3,8,6,0,2,86,46,10,2,83,9,0,28,15,4,51,11,25,36,15,66,0,13,60,13,22,11,24,117,0,8,65,6,114,22,25,32,3,18,93,0,13,209,1,24,76,2,110,9,12,1,135,5,6,25,6,7,13,1,10,132
12,35,19,52,39,12,20,127,191,70,33,48,19,3,7,0,19,12,42,9,66,293,32,140,73,1,30,3,70,71,7,4,16,0,25,31,10,7,21,187,39,18,23,15,29,47,0,10,27,76,26,8,3,4,2,17,62,83,0,12,10,10,0,5,112,28,8,4,120,12,2,51,19,0,72,24,31,78,13,84,0,21,56,13,26,12,44,119,0,15,87,12,152,23,28,34,3,24,91,0,17,221,5,26,87,8,130,18,21,2,89,6,9,27,3,1,18,4,18,116
13,25,24,69,32,18,18,165,159,79,29,73,21,4,6,3,21,12,55,8,55,270,32,121,66,4,22,1,58,57,15,1,33,1,22,26,11,4,29,162,50,17,54,25,21,41,0,6,33,56,26,14,4,5,3,31,57,91,1,9,8,11,0,4,85,41,16,4,180,15,2,64,10,4,72,36,30,65,12,113,1,37,85,10,32,29,36,134,0,19,71,8,119,33,48,49,3,31,116,0,23,278,1,16,111,8,91,30,24,5,106,8,24,26,3,6,13,4,8,111
14,57,21,75,33,25,24,114,156,91,31,81,20,5,2,1,13,5,48,5,53,209,37,126,65,3,23,3,53,79,17,3,36,1,19,39,4,16,19,129,41,22,32,39,12,29,0,2,44,71,20,19,10,29,2,23,37,85,2,7,12,6,0,5,67,45,29,10,85,7,1,71,12,7,55,36,20,65,16,85,5,42,64,15,28,23,41,78,0,13,66,7,132,22,45,73,6,20,104,1,10,271,4,22,106,4,73,28,42,2,88,10,11,22,4,5,20,1,2,87
15,72,22,76,34,20,33,114,130,51,45,69,20,17,3,7,11,9,49,7,59,212,36,101,66,2,9,4,56,76,12,2,23,0,19,34,5,7,26,137,43,32,37,27,15,29,0,5,21,75,29,14,12,28,1,36,51,44,5,7,3,6,0,8,53,63,35,9,69,21,2,79,13,16,53,43,20,71,26,42,2,37,48,9,31,29,49,97,0,14,55,6,106,32,53,62,7,35,74,0,9,286,2,32,83,3,70,40,47,2,99,9,14,18,8,4,10,4,11,82
16,72,42,98,39,21,27,95,128,77,43,68,22,16,8,4,9,20,64,11,67,187,45,81,77,2,1,4,67,97,14,2,14,1,24,37,17,13,21,134,57,41,38,51,17,48,1,7,30,50,47,29,17,24,2,37,40,70,2,8,2,7,0,9,91,75,38,11,36,30,0,104,15,8,40,57,43,87,30,81,1,71,47,25,25,35,54,52,0,37,70,12,114,36,71,74,4,40,70,0,11,241,8,20,90,4,76,53,55,2,124,22,15,24,9,6,23,5,13,71
17,169,64,237,65,44,30,134,190,133,90,119,50,32,12,6,31,14,146,28,71,279,96,127,160,5,12,12,67,166,21,3,10,2,40,53,27,24,63,193,76,84,42,93,17,76,0,13,54,110,71,64,19,50,8,71,75,87,3,11,6,22,9,10,128,129,82,21,31,39,2,165,3,29,63,73,61,162,27,129,3,99,102,23,48,58,113,81,0,27,96,29,214,57,170,215,8,48,122,0,23,306,14,40,166,20,158,127,118,2,154,36,29,51,13,10,59,7,18,155
18,213,110,275,113,55,57,152,248,148,125,158,66,49,21,17,42,26,219,27,77,345,127,132,197,5,21,6,88,214,31,0,18,7,60,82,54,48,85,185,114,124,42,126,44,122,1,22,69,140,129,97,46,63,11,117,77,134,4,7,10,18,1,21,187,182,106,28,29,81,3,221,4,47,88,137,42,202,87,212,13,162,105,40,57,87,150,93,0,58,125,30,233,133,232,280,10,103,155,0,24,285,13,63,246,31,139,222,152,2,290,68,76,55,27,15,81,8,16,183
19,123,75,213,82,49,33,94,165,102,86,95,60,50,16,6,38,9,165,35,47,163,89,113,175,7,9,2,47,146,21,1,17,3,33,42,45,27,48,123,84,75,39,81,23,80,2,15,50,104,56,63,25,49,8,98,57,74,6,6,11,20,3,15,116,140,89,23,17,66,1,135,6,36,64,111,42,132,51,106,9,120,70,28,46,69,90,45,0,29,94,30,123,99,136,213,5,54,98,0,14,242,19,36,193,30,113,128,121,7,221,42,48,26,33,19,60,11,29,136
20,91,53,153,58,40,39,74,66,64,55,66,41,30,9,7,21,9,80,12,46,118,63,53,84,2,11,2,36,111,15,0,8,0,26,24,16,18,42,61,65,47,27,55,19,62,0,5,47,72,68,45,23,21,6,82,46,44,1,7,6,12,2,13,39,94,35,18,18,38,1,111,1,20,26,73,32,96,32,60,7,75,49,7,22,39,53,41,0,24,55,23,72,62,99,121,5,60,50,0,7,147,6,19,110,15,79,71,68,2,186,18,28,19,11,9,38,5,8,73
21,118,65,166,71,52,40,82,68,71,68,76,47,22,10,4,27,16,106,22,30,107,79,54,111,5,13,5,29,125,10,0,13,1,28,28,18,17,45,51,58,74,15,40,13,80,0,18,34,56,64,53,35,26,5,71,35,46,8,3,7,17,3,13,61,86,60,15,8,43,1,113,0,28,32,91,27,121,36,82,13,94,38,13,24,59,65,35,0,28,60,29,55,80,134,156,7,50,69,0,6,119,16,21,131,8,98,112,80,2,141,24,37,24,15,12,65,6,6,100
22,141,59,179,68,59,60,48,59,66,112,63,41,29,22,14,31,17,172,43,23,111,95,51,118,5,12,3,31,116,13,1,6,4,61,32,50,33,65,38,66,115,19,100,34,106,0,18,63,79,81,86,45,60,8,82,37,37,5,3,3,32,3,17,41,113,112,29,8,48,0,159,2,53,36,142,51,99,53,88,10,165,54,13,44,98,99,28,0,50,56,53,54,109,166,240,6,67,58,0,15,112,12,39,149,38,89,141,105,7,195,38,34,32,14,18,101,10,16,98
23,22,17,55,23,23,13,11,17,26,13,22,19,18,5,3,11,9,43,20,6,28,27,25,36,4,9,2,11,27,11,2,1,0,10,10,9,11,9,17,24,33,11,14,8,27,1,5,11,29,24,20,17,16,5,46,17,18,1,0,3,7,0,3,8,33,41,9,7,16,1,34,2,23,9,19,17,20,14,19,8,36,14,6,8,28,20,15,0,12,16,22,9,21,27,39,1,30,17,0,5,45,6,5,53,6,46,35,17,3,78,12,6,12,7,3,16,5,3,26
